,ID.org,clean name,match_0,match_1,match_2,match_3,match_4,match_5,match_6,match_7,match_8,match_9
322,C1167,SOUTH EAST BRONX NEIGHBORHOOD CENTERS,"{'address': '3289 3rd Ave; Bronx, NY 10456', 'score': 0.88, 'name': 'SOUTH EAST BRONX NEIGHBORHOOD'}",{},{},{},{},{},{},{},{},{}
323,DI2221,BROOKLYN CHAMBER OF COMMERCE,"{'address': '25 Elm Pl #STE 401; Brooklyn, NY 11201', 'score': 1.0, 'name': 'BROOKLYN CHAMBER OF COMMERCE'}","{'address': '335 Adams St; Brooklyn, NY 11201', 'score': 1.0, 'name': 'BROOKLYN CHAMBER OF COMMERCE'}",{},{},{},{},{},{},{},{}
324,RR8115,HABNET CHAMBER OF COMMERCE,"{'address': '1452 Flatbush Ave 3rd Floor; Brooklyn, NY 11210', 'score': 1.0, 'name': 'HABNET CHAMBER OF COMMERCE'}",{},{},{},{},{},{},{},{},{}
325,RR3477,MOUNT LEBANON BAPTIST CHURCH,"{'address': '350 E 165th St; Bronx, NY 10456', 'score': 1.0, 'name': 'MOUNT LEBANON BAPTIST CHURCH'}","{'address': '230 Decatur St; Brooklyn, NY 11233', 'score': 0.94, 'name': 'MT LEBANON BAPTIST CHURCH'}",{},{},{},{},{},{},{},{}
326,DI1979,HIV FORUM,"{'address': '346 Broadway 701; New York, NY 10013', 'score': 0.32, 'name': 'NYC DEPT HEALTH HIV AIDS PRGM'}",{},{},{},{},{},{},{},{},{}
327,DI872,FIRST BAPTIST CHURCH OF SHEEPSHEAD BAY,"{'address': '2349 E 15th St; Brooklyn, NY 11229', 'score': 0.69, 'name': 'FIRST BAPTIST CHURCH'}",{},{},{},{},{},{},{},{},{}
328,DI3460,COMMUNITY SCHOOL 30,"{'address': '2804 41st Ave; Long Island City, NY 11101', 'score': 0.81, 'name': 'COMMUNITY SCHOOL DISTRICT 30'}","{'address': '200 Wardwell Ave; Staten Island, NY 10314', 'score': 0.69, 'name': 'PUBLIC SCHOOL 30'}","{'address': '30 Nevada Pl; Bronxville, NY 10708', 'score': 0.69, 'name': 'PUBLIC SCHOOL 30'}","{'address': '144 E 126th St; New York, NY 10035', 'score': 0.69, 'name': 'PUBLIC SCHOOL 30'}","{'address': '510 E 141st St; Bronx, NY 10454', 'score': 0.67, 'name': 'PUBLIC SCHOOL  30'}","{'address': '415 Ovington Ave; Brooklyn, NY 11209', 'score': 0.63, 'name': 'INTERMEDIATE SCHOOL 30'}",{},{},{},{}
329,DI2821,OZONE PARK KIWANIS,{},{},{},{},{},{},{},{},{},{}
330,N468,VICTORY DAY CARE CENTER,"{'address': '3440 White Plains Rd; Bronx, NY 10467', 'score': 1.0, 'name': 'VICTORY DAY CARE CENTER'}",{},{},{},{},{},{},{},{},{}
331,A1113,FORDHAM UNIVERSITY UNIVERSITY PRESS,"{'address': '1790 Broadway Fl #13; New York, NY 10019', 'score': 0.68, 'name': 'FORDHAM UNIVERSITY'}","{'address': '2486 Arthur Ave; Bronx, NY 10458', 'score': 0.68, 'name': 'FORDHAM UNIVERSITY'}","{'address': '888 7th Ave #7; New York, NY 10106', 'score': 0.68, 'name': 'FORDHAM UNIVERSITY'}","{'address': '2452 Hughes Ave; Bronx, NY 10458', 'score': 0.68, 'name': 'FORDHAM UNIVERSITY'}",{},{},{},{},{},{}
332,RR9289,MORRIS AVENUE RESIDENCE HDFC,{},{},{},{},{},{},{},{},{},{}
333,DI5177,MOTT HALL II,"{'address': '234 W 109th St; New York, NY 10025', 'score': 0.77, 'name': 'MOTT HALL II SCHOOL'}",{},{},{},{},{},{},{},{},{}
334,RR7370,PARENTS OF ANGELS,"{'address': '3209 Westchester Ave; Bronx, NY 10461', 'score': 1.0, 'name': 'PARENTS OF ANGELS'}","{'address': '261 9th St; Brooklyn, NY 11215', 'score': 0.33, 'name': 'ANGEL GUARDIAN HOME'}",{},{},{},{},{},{},{},{}
335,N414,NORTHSIDE CENTER FOR,"{'address': '247 W 135th St; New York, NY 10030', 'score': 0.87, 'name': 'NORTHSIDE CENTER FOR CHILD'}","{'address': '302 E 111th St; New York, NY 10029', 'score': 0.79, 'name': 'NORTHSIDE CENTERS SUSAN'}","{'address': '179 N 6th St; Brooklyn, NY 11211', 'score': 0.67, 'name': 'BFFY NORTHSIDE SENIOR CENTER'}",{},{},{},{},{},{},{}
336,DI1952,BROOKLYN CHILDCARE COLLECTIVE,"{'address': '2585 Coney Island Ave; Brooklyn, NY 11223', 'score': 0.68, 'name': 'BROOKLYN AMITY SCHOOL CHILD CARE CENTER'}","{'address': '1592 Eastern Pkwy #1A; Brooklyn, NY 11233', 'score': 0.64, 'name': 'BROOKLYNS LEARNINGCHILDCARE'}","{'address': '375 Pearl St; Brooklyn, NY 11201', 'score': 0.58, 'name': 'BROOKLYN FRIENDS SCHOOL'}","{'address': '4209 4415 Ave #J; Brooklyn, NY 11210', 'score': 0.56, 'name': 'EAST BROOKLYN KIDDIE KOTTAGE'}","{'address': '7722 5th Ave; Brooklyn, NY 11209', 'score': 0.55, 'name': 'BROOKLYN ARAB AMERICAN FRIENDSHIP CENTER'}","{'address': '272 Macdonough St; Brooklyn, NY 11233', 'score': 0.55, 'name': 'BROOKLYN BROWNSTONE SCHOOL'}","{'address': '812 54th St #STE 1; Brooklyn, NY 11220', 'score': 0.54, 'name': 'BROOKLYN CHINESE AMERICAN ASSN'}",{},{},{}
337,DI3471,MUD LANE SOCIETY,{},{},{},{},{},{},{},{},{},{}
338,DI2592,END TIMES PENTECOSTAL CHURCH,"{'address': '955 Autumn Ave; Brooklyn, NY 11208', 'score': 0.53, 'name': 'END TIME OUTREACH INTLMIN'}",{},{},{},{},{},{},{},{},{}
339,DI386,QUEENS COMMUNITY BOARD 6,"{'address': '7305 Yellowstone Blvd; Forest Hills, NY 11375', 'score': 1.0, 'name': 'QUEENS COMMUNITY BOARD 6'}","{'address': '10401 Metropolitan Ave; Forest Hills, NY 11375', 'score': 1.0, 'name': 'QUEENS COMMUNITY BOARD 6'}","{'address': '4322 50th St; Woodside, NY 11377', 'score': 0.96, 'name': 'QUEENS COMMUNITY BOARD'}","{'address': '6123 Myrtle Ave #1; Glendale, NY 11385', 'score': 0.94, 'name': 'QUEENS COMMUNITY BOARDS'}","{'address': '13332 41st Rd #STE 3B; Flushing, NY 11355', 'score': 0.94, 'name': 'QUEENS COMMUNITY BOARDS 7'}","{'address': '8211 37th Ave #STE 606; Jackson Heights, NY 11372', 'score': 0.94, 'name': 'QUEENS COMMUNITY BOARDS'}","{'address': '9028 161st St; Jamaica, NY 11432', 'score': 0.92, 'name': 'QUEENS COMMUNITY BOARD  12'}",{},{},{}
340,A2088,NY FESTIVAL OF SONG,"{'address': '307 7th Ave Rm #1206; New York, NY 10001', 'score': 0.86, 'name': 'NEW YORK FESTIVAL OF SONG'}",{},{},{},{},{},{},{},{},{}
341,A2476,PROMOTE ART WORKS,"{'address': '12 E 86th St; New York, NY 10028', 'score': 0.52, 'name': 'RIEGER ART CONSERVATION WORKS'}","{'address': '1653 85th St; Brooklyn, NY 11214', 'score': 0.4, 'name': 'A WORK OF ART'}",{},{},{},{},{},{},{},{}
342,DI3908,CITIZENS CARE SENIOR CENTER,{},{},{},{},{},{},{},{},{},{}
343,DI772,INTERNATIONAL TOWERS LUNCHEON CLUB,"{'address': '44 W 47th St; New York, NY 10036', 'score': 0.67, 'name': 'INTERNATIONAL GEM TOWER'}","{'address': '1 Central Park W; New York, NY 10023', 'score': 0.6, 'name': 'TRUMP INTERNATIONAL HOTEL AMP TOWER NEW'}","{'address': '989 Ave Of The Americas #8; New York, NY 10018', 'score': 0.5, 'name': 'BILLION TOWER INTL'}",{},{},{},{},{},{},{}
344,RR4584,DOWNTOWN BROOKLYN PARTNERSHIP,"{'address': '1 Metrotech Ctr; Brooklyn, NY 11201', 'score': 1.0, 'name': 'DOWNTOWN BROOKLYN PARTNERSHIP'}","{'address': '15 Metrotech Ctr; Brooklyn, NY 11201', 'score': 1.0, 'name': 'DOWNTOWN BROOKLYN PARTNERSHIP'}","{'address': '7 Hanover Sq; New York, NY 10004', 'score': 0.79, 'name': 'DOWNTOWN DESIGN PARTNERSHIP'}","{'address': '300 Schermerhorn St; Brooklyn, NY 11217', 'score': 0.52, 'name': 'HOLIDAY INN BROOKLYN DOWNTOWN'}",{},{},{},{},{},{}
345,DI3512,MO BETTER JAGUARS FOOTBALL AND CHEERLEADING,{},{},{},{},{},{},{},{},{},{}
346,Y141,HOUSING CONSERVATION COORDINATORS,"{'address': '777 10th Ave; New York, NY 10019', 'score': 1.0, 'name': 'HOUSING CONSERVATION COORDINATORS'}",{},{},{},{},{},{},{},{},{}
347,RR4699,HOLY TRINITY ST NICHOLAS GREEK ORTHODOX SENIOR CENTER,"{'address': '19610 Northern Blvd; Flushing, NY 11358', 'score': 0.7, 'name': 'ST NICHOLAS GREEK ORTHODOX CHR'}","{'address': '1641 Richmond Ave; Staten Island, NY 10314', 'score': 0.69, 'name': 'HOLY TRINITY GREEK ORTHODOX CHURCH'}",{},{},{},{},{},{},{},{}
348,DI5282,TAMBORIL COMMUNITY CENTER,"{'address': '1221 Prospect Ave; Bronx, NY 10459', 'score': 0.76, 'name': 'DAVIDSON COMMUNITY CENTER'}",{},{},{},{},{},{},{},{},{}
349,DI48,INTERMEDIATE SCHOOL 24,"{'address': '610 Henry St; Brooklyn, NY 11231', 'score': 0.93, 'name': 'INTERMEDIATE SCHOOL 142'}","{'address': '4600 Broadway; New York, NY 10040', 'score': 0.93, 'name': 'INTERMEDIATE SCHOOL 218'}","{'address': '70 Tompkins Ave; Brooklyn, NY 11206', 'score': 0.91, 'name': 'INTERMEDIATE SCHOOL 33'}","{'address': '415 Ovington Ave; Brooklyn, NY 11209', 'score': 0.91, 'name': 'INTERMEDIATE SCHOOL 30'}","{'address': '225 Cleveland Ave; Staten Island, NY 10308', 'score': 0.79, 'name': 'BARNES INTERMEDIATE SCHOOL'}","{'address': '1426 Freeport Loop; Brooklyn, NY 11239', 'score': 0.64, 'name': 'IS 364 INTERMEDIATE AND JUNIOR SCHOOL'}",{},{},{},{}
350,RR2933,BOTTOMLESS CLOSET,"{'address': '15 Penn Plz; New York, NY 10001', 'score': 1.0, 'name': 'BOTTOMLESS CLOSET'}","{'address': '136 E 33rd St #STE 76; New York, NY 10016', 'score': 1.0, 'name': 'BOTTOMLESS CLOSET'}","{'address': '16 E 52nd St 15th Floor; New York, NY 10022', 'score': 1.0, 'name': 'BOTTOMLESS CLOSET'}","{'address': '979 3rd Ave; New York, NY 10022', 'score': 1.0, 'name': 'BOTTOMLESS CLOSET'}","{'address': '545 8th Ave; New York, NY 10018', 'score': 1.0, 'name': 'BOTTOMLESS CLOSET'}",{},{},{},{},{}
351,DI4175,CUNY WIDE IT NETWORK INFRASTRUCTURE,"{'address': '90 John St; New York, NY 10038', 'score': 0.65, 'name': 'NETWORK INFRASTRUCTURE TECHNOLOGY'}","{'address': '116 John St #10; New York, NY 10038', 'score': 0.54, 'name': 'IT INFRASTRUCTURE MANAGEMENT'}","{'address': '352 7th Ave #STE 803; New York, NY 10001', 'score': 0.51, 'name': 'UNIQUE NETWORKS '}","{'address': '137 Waverly Pl; New York, NY 10014', 'score': 0.48, 'name': 'ENTERPRISE NETWORK SOLUTIONS'}",{},{},{},{},{},{}
352,A2033,NEW MUSIC CONSORT,"{'address': '201 W 86th St; New York, NY 10024', 'score': 0.57, 'name': 'NEW YORK CONSORT OF VIOLS'}","{'address': '552 Riverside Dr; New York, NY 10027', 'score': 0.57, 'name': 'ARGENTO NEW MUSIC PROJECT'}","{'address': '150 W 85th St; New York, NY 10024', 'score': 0.38, 'name': 'MANNES COLLEGE  NEW SCHOOL FOR MUSIC'}",{},{},{},{},{},{},{}
353,A463,BROWNSVILLE COMMUNITY OUTREACH SERVICE,"{'address': '600 Mother Gaston Blvd; Brooklyn, NY 11212', 'score': 0.72, 'name': 'BROWNSVILLE COMMUNITY BAPTIST CHURCH '}","{'address': '400 Pennsylvania Ave; Brooklyn, NY 11207', 'score': 0.69, 'name': 'BROWNSVILLE COMMUNITY DEVELOPMENT COR'}","{'address': '235 Jerome St; Brooklyn, NY 11207', 'score': 0.64, 'name': 'BROWNSVILLE OCEANHILL COMMUNITY MENTA'}","{'address': '882 Saratoga Ave; Brooklyn, NY 11212', 'score': 0.61, 'name': 'BROWNSVILLE OCEAN HILL COMMUNITY MENT'}",{},{},{},{},{},{}
354,DI395,CODE FOUNDATION QUEENS CHAPTER,"{'address': '65 Bleecker St Fl #7; New York, NY 10012', 'score': 0.46, 'name': 'CREATIVE CAPITAL FOUNDATION'}","{'address': '13849 Elder Ave; Flushing, NY 11355', 'score': 0.33, 'name': 'QUEENS BNAI BRITH HOUSING'}",{},{},{},{},{},{},{},{}
355,RR7713,BROAD CHANNEL CIVIC ASSOCIATIO,{},{},{},{},{},{},{},{},{},{}
356,DI4182,CUNYCENTER FOR COMMUNITY PLANNING AND DEVELOPMENT,{},{},{},{},{},{},{},{},{},{}
357,DI3017,HIP HOP CULTURE CENTER,"{'address': '151 W 26th St 6th Floor; New York, NY 10001', 'score': 0.74, 'name': 'NYC HIP HOP DANCE CENTER'}",{},{},{},{},{},{},{},{},{}
358,DI1016,PROJECT CLUB CLEMENTE,"{'address': '1601 Bronxdale Ave; Bronx, NY 10462', 'score': 1.0, 'name': 'PROJECT CLUB CLEMENTE'}",{},{},{},{},{},{},{},{},{}
359,RR3899,JAMES WELDON JOHNSON CENT,{},{},{},{},{},{},{},{},{},{}
360,A1214,GIRL SCOUT COUNCIL OF GREATER NY,"{'address': '43 W 43rd St; New York, NY 10036', 'score': 0.97, 'name': 'GIRL SCOUT COUNCIL OF GREATER N Y '}","{'address': '43 W 23rd St; New York, NY 10010', 'score': 0.97, 'name': 'GIRL SCOUT CNCIL OF GREATER NY'}","{'address': '40 Wall St; New York, NY 10005', 'score': 0.9, 'name': 'GIRL SCOUTS COUNCIL OF GREATER NEW YORK'}","{'address': '613 Midland Ave; Staten Island, NY 10306', 'score': 0.88, 'name': 'GIRL SCOUT COUNCILGREATER'}",{},{},{},{},{},{}
361,DI3005,MORNINGSIDE BARC,{},{},{},{},{},{},{},{},{},{}
362,DI1491,NAZI WAR VICTIMS,{},{},{},{},{},{},{},{},{},{}
363,DI4594,WINDSOR TERRACE,"{'address': '1663 10th Ave; Brooklyn, NY 11215', 'score': 0.79, 'name': 'WINDSOR TERRACE DENTIST'}","{'address': '18 Reeve Pl; Brooklyn, NY 11218', 'score': 0.77, 'name': 'WINDSOR TERRACE ALLIANCE'}","{'address': '1266 Prospect Ave; Brooklyn, NY 11218', 'score': 0.75, 'name': 'CHABAD OF WINDSOR TERRACE'}","{'address': '101 Vanderbilt St; Brooklyn, NY 11218', 'score': 0.7, 'name': 'RAPID REALTY WINDSOR TERRACE'}","{'address': '160 E 5th St; Brooklyn, NY 11218', 'score': 0.67, 'name': 'WINDSOR TERRACE PUBLIC LIBRARY'}","{'address': '17040 Highland Ave; Jamaica, NY 11432', 'score': 0.67, 'name': 'WINDSOR TERRACE AT JAMAICA EST'}","{'address': '3002 Ft Hamilton Pkwy; Brooklyn, NY 11218', 'score': 0.65, 'name': 'WINDSOR TERRACE MIDDLE AMP HIGH'}",{},{},{}
364,A2731,ST GREGORYS COMMUNITY SERVICE CENTER,"{'address': '13802 Queens Blvd; Jamaica, NY 11435', 'score': 0.37, 'name': 'AMERICAN RED CROSS'}","{'address': '1424 Richmond Ave #STE 4; Staten Island, NY 10314', 'score': 0.37, 'name': 'AMERICAN RED CROSS'}","{'address': '100 Pineapple Walk; Brooklyn, NY 11201', 'score': 0.37, 'name': 'AMERICAN RED CROSS'}",{},{},{},{},{},{},{}
365,DI1130,NARROWS SENIOR CENTER,"{'address': '1230-63RD St; Brooklyn, NY 11219', 'score': 1.0, 'name': 'NARROWS SENIOR CENTER'}",{},{},{},{},{},{},{},{},{}
366,DI3143,SURFSIDE SENIOR CLUB,"{'address': '9502 Rockaway Beach Blvd; Rockaway Beach, NY 11693', 'score': 0.71, 'name': 'SURFSIDE MANOR'}","{'address': '2241 New Haven Ave; Far Rockaway, NY 11691', 'score': 0.53, 'name': 'NEW SURFSIDE NURSING HOME'}",{},{},{},{},{},{},{},{}
367,DI1824,BAINBRIDGE STREETMALCOLM X BLOCK ASSOCIATION,"{'address': '55 E 115th St; New York, NY 10029', 'score': 0.68, 'name': '116TH STREET BLOCK ASSOCIATION'}","{'address': '1133 Park Pl; Brooklyn, NY 11213', 'score': 0.64, 'name': 'PARK PL BLOCK ASSOCIATION'}","{'address': '284 New York Ave; Brooklyn, NY 11216', 'score': 0.61, 'name': 'LOLN CIVIC BLOCK ASSOCIATION'}","{'address': '1120 Jackson Ave; Bronx, NY 10456', 'score': 0.59, 'name': 'JACKSON AVE BLOCK ASSOCIATION '}","{'address': '911 Flatbush Ave; Brooklyn, NY 11226', 'score': 0.49, 'name': 'CHURCH AVENUE MERCHANTS BLOCK ASSOCIA'}","{'address': '23218 Merrick Blvd; Laurelton, NY 11413', 'score': 0.44, 'name': 'FEDERATED BLOCKS OF LAURELTON'}","{'address': '376 Bay 44th St; Brooklyn, NY 11214', 'score': 0.31, 'name': 'BLOCK INSTITUTE'}",{},{},{}
368,DI3442,SUNNYSIDE GARDENS PRESERVATION ALLIANCE,{},{},{},{},{},{},{},{},{},{}
369,A1425,ICE THEATER OF NY,{},{},{},{},{},{},{},{},{},{}
370,C4042,CENTER FOR COLLABORATIVE ED,{},{},{},{},{},{},{},{},{},{}
371,A1570,JOSE LIMON DANCE FOUNDATION,"{'address': '466 W 152nd St; New York, NY 10031', 'score': 1.0, 'name': 'JOSE LIMON DANCE FOUNDATION'}",{},{},{},{},{},{},{},{},{}
372,DI2670,NEW BEGINNINGS OUTREACH,"{'address': '14410 Lakewood Ave; Jamaica, NY 11435', 'score': 0.79, 'name': 'NEW BEGINING OUTREACH LOVE CTR'}","{'address': '303 E 98th St; Brooklyn, NY 11212', 'score': 0.64, 'name': 'GREATER NEW BEGINNING BAPTIST CHURCH'}",{},{},{},{},{},{},{},{}
373,DI1825,EDUCATIONAL PRIORITIES PANEL,"{'address': '392 Grand Ave; Brooklyn, NY 11238', 'score': 0.37, 'name': 'HEAL THYSELF NATURAL LIVING EDUCATION'}",{},{},{},{},{},{},{},{},{}
374,DI1275,ADVENT LUTHERAN CHURCH,"{'address': '2504 Broadway; New York, NY 10025', 'score': 0.93, 'name': 'ADVENT LURAN CHURCH'}","{'address': 'Ave P E 12th St; Brooklyn, NY 11229', 'score': 0.73, 'name': 'ADVENTGRAVESEND CHURCH'}",{},{},{},{},{},{},{},{}
375,RR7457,STAGES OF LEARNING,{},{},{},{},{},{},{},{},{},{}
376,DI4919,I S 034 TOTTENVILLE,"{'address': '6959 Amboy Rd; Staten Island, NY 10309', 'score': 0.58, 'name': 'TOTTENVILLE BAGELS '}","{'address': '100 Luten Ave; Staten Island, NY 10312', 'score': 0.52, 'name': 'TOTTENVILLE HIGH SCHOOL'}",{},{},{},{},{},{},{},{}
377,DI3307,CHINESE THEATER WORKS GOLD MOUNTAIN INSTITUTE,"{'address': '723 7th Ave #700; New York, NY 10019', 'score': 0.44, 'name': 'BROADWAY ATER INSTITUTE'}","{'address': '22 E 60th St; New York, NY 10022', 'score': 0.38, 'name': 'FRENCH INSTITUTE ALLIANCE FRAN̤AIS'}",{},{},{},{},{},{},{},{}
378,A872,DAYTOP VILLAGE,"{'address': '316 Beach 65th St; Arverne, NY 11692', 'score': 1.0, 'name': 'DAYTOP VILLAGE'}","{'address': '9101 Merrick Blvd; Jamaica, NY 11432', 'score': 1.0, 'name': 'DAYTOP VILLAGE'}","{'address': '500 8th Ave Fl #3; New York, NY 10018', 'score': 0.97, 'name': 'DAYTOP VILLAGE '}",{},{},{},{},{},{},{}
379,RR8880,UNITED TALMUDICAL ACADEMY,"{'address': '245 Keap St; Brooklyn, NY 11211', 'score': 0.96, 'name': 'UNITED TALMUDIC ACADEMY'}","{'address': '128 Rutledge St; Brooklyn, NY 11211', 'score': 0.79, 'name': 'UNITED TALMUDICAL ACADEMY TORAH VYIRAH'}",{},{},{},{},{},{},{},{}
380,DI1823,ST JAMES MIS ABUELITOS GOLDEN YEARS,{},{},{},{},{},{},{},{},{},{}
381,C4245,UNITED WAY OF NY,{},{},{},{},{},{},{},{},{},{}
382,DI205,IS 204Q,{},{},{},{},{},{},{},{},{},{}
383,DI689,POLO GROUNDS TOWERS RESIDENT ASSOCIATION,"{'address': '243 W 30th St #302; New York, NY 10001', 'score': 0.55, 'name': 'POLO GROUNDS MUSIC'}",{},{},{},{},{},{},{},{},{}
384,RR2571,ARC NY,"{'address': '134 W 37th St; New York, NY 10018', 'score': 0.77, 'name': 'A R CNY'}","{'address': '229 W 36th St; New York, NY 10018', 'score': 0.6, 'name': 'ARC NY22936001'}","{'address': '640 W 237th St; Bronx, NY 10463', 'score': 0.48, 'name': 'ARC DEVELOPMENT'}","{'address': '805 St; New York, NY 10001', 'score': 0.48, 'name': 'ARC DEVELOPMENT'}","{'address': '228 E 45th St; New York, NY 10017', 'score': 0.42, 'name': 'ARC ADVISORS '}",{},{},{},{},{}
385,A1588,KENKELEBA HOUSE,{},{},{},{},{},{},{},{},{},{}
386,DI3366,YORKVILLE YOUTH ATHLETIC ASSOCIATION,"{'address': '415 E 90th St; New York, NY 10128', 'score': 0.89, 'name': 'YORKVILLE YOUTH ATHLETIC ASSN'}",{},{},{},{},{},{},{},{},{}
387,A968,EASTERN NY YOUTH SOCCER ASSOCIATION,{},{},{},{},{},{},{},{},{},{}
388,Y293,ASPECTS 27 AKA,{},{},{},{},{},{},{},{},{},{}
389,A653,CITY LORE NY CENTER FOR URBAN CULTURE,"{'address': '2351 1st Ave; New York, NY 10035', 'score': 0.43, 'name': 'N Y CITY URBAN PEACE ACADEMY'}",{},{},{},{},{},{},{},{},{}
390,DI455,ASTORIA YOUTH LEAGUE ROLLER HOCKEY,{},{},{},{},{},{},{},{},{},{}
391,RR2293,CONGREGATION YETEV LEV DSATMAR,"{'address': '1350 53rd St; Brooklyn, NY 11219', 'score': 1.0, 'name': 'CONGREGATION YETEV LEV DSATMAR'}","{'address': '150 Rodney St; Brooklyn, NY 11211', 'score': 0.85, 'name': 'CONGREGATION YETEV LEV'}","{'address': '500 Bedford Ave; Brooklyn, NY 11249', 'score': 0.85, 'name': 'CONGREGATION YETEV LEV'}","{'address': '193 Keap St; Brooklyn, NY 11211', 'score': 0.69, 'name': 'LEV CONGREGATION YETEV'}",{},{},{},{},{},{}
392,DI439,IMMACULATE CONCEPTION YOUTH,"{'address': '17914 Dalny Rd; Jamaica, NY 11432', 'score': 0.88, 'name': 'IMMACULATE CONCEPTION'}","{'address': '2147 29th St; Astoria, NY 11105', 'score': 0.84, 'name': 'IMMACULATE CONCEPTION SCHOOL'}","{'address': '7200 Douglaston Pkwy; Little Neck, NY 11362', 'score': 0.82, 'name': 'IMMACULATE CONCEPTION DIOCESE'}",{},{},{},{},{},{},{}
393,RR7959,EARSAY,{},{},{},{},{},{},{},{},{},{}
394,RR7922,CROWN COMMUNITY CARE OF YORKVILLE,"{'address': '421 E 88th St; New York, NY 10128', 'score': 0.54, 'name': 'YORKVILLE COMMUNITY SCHOOL'}","{'address': '1001 Dean St; Brooklyn, NY 11238', 'score': 0.54, 'name': 'CROWN HEIGHTS COMMUNITY'}","{'address': '877 Montgomery St; Brooklyn, NY 11213', 'score': 0.48, 'name': 'CROWN HEIGHTS JEWISH COMMUNITY'}","{'address': '387 Kingston Ave; Brooklyn, NY 11225', 'score': 0.48, 'name': 'CROWN HEIGHTS JEWISH COMMUNITY'}",{},{},{},{},{},{}
395,RR7733,BROOKLYN EXTREME FLAG FOOTBALL,"{'address': '6404 14th Ave; Brooklyn, NY 11219', 'score': 0.42, 'name': 'EXTREME SIGNS'}",{},{},{},{},{},{},{},{},{}
396,A1286,HAITIAN SOCIETY FOR MUTUAL AID,"{'address': '152 Union Tpke #18; Flushing, NY 11367', 'score': 0.98, 'name': 'HAITIAN SOCIETY FOR MUTUAL AID '}","{'address': '143 Highlawn Ave; Brooklyn, NY 11223', 'score': 0.58, 'name': 'SANTA FARA MUTUAL AID SOCIETY'}","{'address': '2623 18th St; Astoria, NY 11102', 'score': 0.46, 'name': 'ORSOGNA MUTUAL AID SOCIETY '}",{},{},{},{},{},{},{}
397,DI3735,ABUNDANT LIFE COMMUNITY SERVICE,"{'address': 'Fresh Meadows 11366; Flushing, NY 11366', 'score': 0.56, 'name': 'DIME COMMUNITY BANK'}",{},{},{},{},{},{},{},{},{}
398,RR8411,NEW HOPE COMMUNITY SERVICES,"{'address': '437 Morris Park Ave; Bronx, NY 10460', 'score': 0.55, 'name': 'NEW HOPE FUND'}","{'address': '1056 Boynton Ave; Bronx, NY 10472', 'score': 0.5, 'name': 'NEW HOPE '}",{},{},{},{},{},{},{},{}
399,N25,BRONX SALUTES AMERICA,{},{},{},{},{},{},{},{},{},{}
400,RR7808,CHURCH OF GODS CHILDREN,"{'address': '159 Dreiser Loop; Bronx, NY 10475', 'score': 1.0, 'name': 'CHURCH OF GODS CHILDREN'}",{},{},{},{},{},{},{},{},{}
401,DI3722,LEARNING ABOUT MULTIMEDIA PROJECT,"{'address': '110 W 34th St; New York, NY 10001', 'score': 0.99, 'name': ' LEARNING ABOUT MULTIMEDIA PROJECT'}",{},{},{},{},{},{},{},{},{}
402,A354,BOKHARIAN JEWISH COUNCIL OF AMERICA,"{'address': '10616 70th Ave; Forest Hills, NY 11375', 'score': 0.71, 'name': 'BUKHARIAN JEWISH COMMUNITY CENTER'}",{},{},{},{},{},{},{},{},{}
403,RR2870,SCHOOLWORKS LAB,"{'address': '28 W 44th St; New York, NY 10036', 'score': 0.97, 'name': 'SCHOOLWORKS LAB '}","{'address': '2579 Ocean Ave; Brooklyn, NY 11229', 'score': 0.46, 'name': 'LENCO DIAGNOSTIC LAB'}","{'address': '1070 Southern Blvd; Bronx, NY 10459', 'score': 0.4, 'name': 'UNIVERSAL LABS '}","{'address': '1429 112th St; College Point, NY 11356', 'score': 0.32, 'name': 'AERO NAV LABORATORIES '}",{},{},{},{},{},{}
404,RR9051,CENTER FOR SCIENCE AND TECH,"{'address': '20701 116th Ave; Cambria Heights, NY 11411', 'score': 0.56, 'name': 'MATH SCIENCE RESEARCH TECH CTR'}",{},{},{},{},{},{},{},{},{}
405,217,HARLEM LITTLE LEAGUE,"{'address': '340 Walker St; Staten Island, NY 10303', 'score': 0.77, 'name': 'WEST SHORE LITTLE LEAGUE'}","{'address': '80 Lyman Ave; Staten Island, NY 10305', 'score': 0.76, 'name': 'EAST SHORE LITTLE LEAGUE '}",{},{},{},{},{},{},{},{}
406,N567,ST JOHNS DAY CARE CENTER,"{'address': '2838 Webb Ave; Bronx, NY 10468', 'score': 0.54, 'name': 'ST JEMUEL GROUP FAMILY DAY CARE '}","{'address': '4917 4th Ave; Brooklyn, NY 11220', 'score': 0.53, 'name': 'ST ANDREWS COMMUNITY DAY CARE'}","{'address': '115 Chrystie St; New York, NY 10002', 'score': 0.5, 'name': 'CPC CHRYSTIE STREET DAY CARE'}",{},{},{},{},{},{},{}
