,ein,ID.org,name,city,DOS ID,Current Entity Name,date,processed_name,match_rate,good_match
6754,161705889.0,RR9267,MANHATTAN MATH TUTORIAL,,2958.0,MANHATTAN MATH TUTORIAL INC.,8/10/04,MANHATTAN MATH TUTORIAL,1.0,1.0
6756,,RR9269,MARCHMOTHERS ALONE RAISING,,2973.0,MARCH-MOTHERS ALONE RAISING CHILDREN INC.,12/5/01,MARCHMOTHERS ALONE RAISING,0.838709677,1.0
6760,550870419.0,RR9273,MEKIMI,,3013.0,MEKIMI,5/20/04,MEKIMI,1.0,1.0
6762,,RR9275,MERCHANTS HOUSE,,5283.0,THE MERCHANTS CLUB,09/28/1871,MERCHANTS HOUSE,0.75862069,1.0
6763,,RR9276,MERCHANTS OF THIRD AVENUE CIVIC IMPROV ASSOCIATION,,3024.0,MERCHANTS OF THIRD AVENUE CIVIC IMPROVEMENT ASSOCIATION INC.,4/20/98,MERCHANTS OF THIRD AVENUE CIVIC IMPROV ASSOCIATION,0.9523809520000001,1.0
6764,134035082.0,RR9278,METROPOLITAN OVAL FOUNDATION,,3050.0,"METROPOLITAN OVAL FOUNDATION, INC.",10/30/98,METROPOLITAN OVAL FOUNDATION,1.0,1.0
6765,721303737.0,RR9279,MHANY MANAGEMENT,,3055.0,MHANY MANAGEMENT INC.,7/27/95,MHANY MANAGEMENT,1.0,1.0
6767,112336725.0,RR9281,MIDDLE VILLAGE OLDER ADULT CENTER,,3060.0,"MIDDLE VILLAGE JEWISH CENTER, INC.",1/22/48,MIDDLE VILLAGE OLDER ADULT CENTER,0.7540983609999999,1.0
6770,113561651.0,RR9285,MIXTECA ORGANIZATION,,3100.0,"MIXTECA ORGANIZATION, INC.",5/26/00,MIXTECA ORGANIZATION,1.0,1.0
6771,113501430.0,RR9286,MO BETTER JAGUARS FOOTBALL,,3102.0,"MO' BETTER JAGUARS FOOTBALL, INC.",7/12/99,MO BETTER JAGUARS FOOTBALL,1.0,1.0
6772,522415900.0,RR9287,MORE GARDENS FUND,,3114.0,MORE GARDENS! FUND,5/22/03,MORE GARDENS FUND,1.0,1.0
6773,133915385.0,RR9288,MORNINGSIDE HEIGHTSWEST HARLEM SANITATION COALITION,,5299.0,"THE MORNINGSIDE HEIGHTS/WEST HARLEM SANITATION COALITION, INC.",10/2/03,MORNINGSIDE HEIGHTSWEST HARLEM SANITATION COALITION,0.9902912620000001,1.0
6774,,RR9289,MORRIS AVENUE RESIDENCE HDFC,,3128.0,MORRIS AVENUE RESIDENCE HOUSING DEVELOPMENT FUND CORPORATION,4/29/02,MORRIS AVENUE RESIDENCE HDFC,0.7105263159999999,1.0
6779,113505402.0,RR9294,MUSLIM AMERICAN SOCIETY OF NY,,3179.0,"MUSLIM AMERICAN SOCIETY OF NEW YORK, INC.",7/27/06,MUSLIM AMERICAN SOCIETY OF NY,0.90625,1.0
6781,,RR9297,NATIONAL FOUNDAT FOR,,5326.0,THE NATIONAL FOUNDATION FOR AIDS,4/12/88,NATIONAL FOUNDAT FOR,0.833333333,1.0
6782,133974819.0,RR9298,NATIONAL SCHOOL CLIMATE CENTER,NEW YORK,3241.0,NATIONAL SCHOOL CLIMATE CENTER,7/10/97,NATIONAL SCHOOL CLIMATE CENTER,1.0,1.0
6783,133826279.0,RR9299,NATIONAL URBAN TECHNOLOGY,NEW YORK,5332.0,"THE NATIONAL URBAN TECHNOLOGY CENTER, INC.",3/27/95,NATIONAL URBAN TECHNOLOGY,0.8771929820000001,1.0
6784,510594612.0,RR9300,NEIGHBORHOOD MUSIC AND ARTS,,3268.0,NEIGHBORHOOD MUSIC & ARTS CORP.,7/21/06,NEIGHBORHOOD MUSIC AND ARTS,0.92,1.0
6787,205559159.0,RR9304,NEW AMSTERDAM PUBLIC MARKET ASSOCIATION,,3281.0,"NEW AMSTERDAM PUBLIC MARKET ASSOCIATION, INC.",8/25/06,NEW AMSTERDAM PUBLIC MARKET ASSOCIATION,1.0,1.0
6790,237446653.0,RR9308,NEWTOWN CIVIC ASSOCIATION,ELMHURST,5358.0,"THE NEWTOWN CIVIC ASSOCIATION, INC.",12/9/70,NEWTOWN CIVIC ASSOCIATION,1.0,1.0
6791,43686397.0,RR9310,NO DOUBT,,3440.0,"NO DOUBT, INC.",6/6/02,NO DOUBT,1.0,1.0
6793,112574893.0,RR9312,NORTHEASTERN CONFERENCE HOUSE HOUSING DEVELOPMENT FUND,JAMAICA,3462.0,"NORTHEASTERN CONFERENCE HOUSE HOUSING DEVELOPMENT FUND COMPANY, INC",12/26/78,NORTHEASTERN CONFERENCE HOUSE HOUSING DEVELOPMENT FUND,0.9642857140000001,1.0
6802,273731338.0,RR9321,NY ENERGY EFFICIENCY,,3352.0,NEW YORK CITY ENERGY EFFICIENCY CORPORATION,10/21/10,NY ENERGY EFFICIENCY,0.784313725,1.0
6804,,RR9323,NY LEGISLATIVE,,3394.0,"NEW YORK LEGISLATIVE SERVICE, INC.",6/10/42,NY LEGISLATIVE,0.666666667,1.0
6805,112970755.0,RR9324,NY MAYALEE SPORTS CLUB,,3396.0,NEW YORK MALAYALAE SPORTS CLUB INC.,6/13/89,NY MAYALEE SPORTS CLUB,0.807692308,1.0
6806,113581787.0,RR9325,NY MILITARY YOUTH CADETS,,3397.0,NEW YORK MILITARY YOUTH CADETS INC.,2/1/01,NY MILITARY YOUTH CADETS,0.8888888890000001,1.0
6810,331177682.0,RR9332,NYCRX,,3514.0,"NYCRX, INC.",5/8/07,NYCRX,1.0,1.0
6814,237379940.0,RR9339,ONE HUNDRED BLACK MEN,NEW YORK,5402.0,"THE ONE HUNDRED BLACK MEN, INC.",5/7/65,ONE HUNDRED BLACK MEN,1.0,1.0
6816,20540261.0,RR9341,OPEN HOUSE NY,,3562.0,OPENHOUSENEWYORK INC.,3/12/02,OPEN HOUSE NY,0.75862069,1.0
6753,,RR9266,MANHATTAN HISPANIC CHAMBER,,2955.0,"MANHATTAN HISPANIC CHAMBER OF COMMERCE, INC.",12/23/02,MANHATTAN HISPANIC CHAMBER,0.8125,1.0
6751,133947644.0,RR9261,LYRIC CHAMBER MUSIC SOCIETY OF NY,NEW YORK,5259.0,"THE LYRIC CHAMBER MUSIC SOCIETY OF NEW YORK, INC.",5/9/97,LYRIC CHAMBER MUSIC SOCIETY OF NY,0.916666667,1.0
6748,133995881.0,RR9256,LUCILLE LORTEL THEATER FOUNDATION,,2918.0,"LUCILLE LORTEL THEATRE FOUNDATION, INC.",2/23/98,LUCILLE LORTEL THEATER FOUNDATION,0.96969697,1.0
6743,134049877.0,RR9251,LITTLE BRANCHES OF BORINQUEN,,2857.0,"LITTLE BRANCHES OF BORINQUEN, INC.",3/1/99,LITTLE BRANCHES OF BORINQUEN,1.0,1.0
6677,113450678.0,RR9180,GREENWOOD HISTORIC,,5109.0,"THE GREEN-WOOD HISTORIC FUND, INC.",2/19/97,GREENWOOD HISTORIC,0.857142857,1.0
6679,571143761.0,RR9182,GROWING MINDS SAFE HAVEN,,2178.0,GROWING MINDS SAFE HAVEN INC.,10/14/03,GROWING MINDS SAFE HAVEN,1.0,1.0
6683,352168157.0,RR9186,HARLEM CHILDREN SOCIETY,,2222.0,HARLEM CHILDREN SOCIETY,11/8/01,HARLEM CHILDREN SOCIETY,1.0,1.0
6684,,RR9187,HARLEM GATEWAY,,2233.0,HARLEM GATEWAY CORPORATION,7/20/05,HARLEM GATEWAY,1.0,1.0
6685,260847222.0,RR9188,HARLEM MOTHERS STOP ANOTHER VIOLENT END SAVE,,2241.0,"HARLEM MOTHERS STOP ANOTHER VIOLENT END, INC.",8/29/07,HARLEM MOTHERS STOP ANOTHER VIOLENT END SAVE,0.939759036,1.0
6688,113538646.0,RR9191,HEARTSHARE WELLNESS,,2292.0,"HEARTSHARE WELLNES, LTD.",4/6/00,HEARTSHARE WELLNESS,0.87804878,1.0
6689,135562162.0,RR9192,HELEN KELLER INTERNATIONAL,NEW YORK,2300.0,HELEN KELLER INTERNATIONAL,10/29/19,HELEN KELLER INTERNATIONAL,1.0,1.0
6694,112522076.0,RR9197,HOME ATTENDANT SERVICES OF HYDE PARK,BROOKLYN,2363.0,"HOME ATTENDANT SERVICE OF HYDE PARK, INC.",12/31/79,HOME ATTENDANT SERVICES OF HYDE PARK,0.9859154929999999,1.0
6695,133899699.0,RR9198,HOMELIFE SERVICES,,2371.0,"HOME/LIFE SERVICES, INC.",8/15/95,HOMELIFE SERVICES,0.9714285709999999,1.0
6699,134137690.0,RR9202,HUDSON HEIGHTS OWNERS COALITION,,2408.0,"HUDSON HEIGHTS OWNERS COALITION, INC.",4/11/95,HUDSON HEIGHTS OWNERS COALITION,1.0,1.0
6700,,RR9203,HUDSON RIDGE HOMEOWNERS,,2411.0,HUDSON RIDGE HOMEOWNERS ASSOCIATION INC.,10/29/02,HUDSON RIDGE HOMEOWNERS,0.793103448,1.0
6701,,RR9204,HUDSON YARDS INFRASTRUCTURE,,2415.0,HUDSON YARDS INFRASTRUCTURE CORPORATION,8/4/04,HUDSON YARDS INFRASTRUCTURE,1.0,1.0
6702,412090276.0,RR9205,HUGS FOR HARLEM,,2416.0,HUGS FOR HARLEM INC.,6/10/02,HUGS FOR HARLEM,1.0,1.0
6705,30424912.0,RR9208,IMMACULTA HALL HOUSING DEVELOP,,2449.0,IMMACULATA HALL HOUSING DEVELOPMENT FUND CORPORATION,1/16/03,IMMACULTA HALL HOUSING DEVELOP,0.857142857,1.0
6817,113575425.0,RR9342,OUTRAM EDUCATIONAL FOUNDATION,,3602.0,OUTRAM EDUCATIONAL FOUNDATION CORPORATION,11/7/00,OUTRAM EDUCATIONAL FOUNDATION,1.0,1.0
6706,320258458.0,RR9209,INCARCERATED VETERANS,,2456.0,"INCARCERATED VETERANS PROJECT, INC.",12/29/81,INCARCERATED VETERANS,0.84,1.0
6708,204007715.0,RR9212,INSPIRIT A DANCE,,2486.0,"INSPIRIT, A DANCE COMPANY, INC.",12/9/05,INSPIRIT A DANCE,0.8888888890000001,1.0
6712,,RR9216,INT DRAMA FOR ED AND AWARENESS IN SCHOOL IDEAS,,2508.0,"INTERACTIVE DRAMA FOR EDUCATION AND AWARENESS IN THE SCHOOLS, INC.",10/22/99,INT DRAMA FOR ED AND AWARENESS IN SCHOOL IDEAS,0.8039215690000001,1.0
6713,133895802.0,RR9217,INTERACTIVE AGING NETWORK,,5166.0,"THE INTERACTIVE AGING NETWORK, INC.",3/25/96,INTERACTIVE AGING NETWORK,1.0,1.0
6717,113362754.0,RR9221,JOUVERT CITY INTERNATIONAL,,2658.0,"J'OUVERT CITY INTERNATIONAL, INC.",8/17/94,JOUVERT CITY INTERNATIONAL,0.981132075,1.0
6719,200975215.0,RR9223,JAMAICA ATHLETIC AND LEARNING CENTER,,2589.0,"JAMAICA ATHLETIC AND LEARNING CENTER, INC.",3/24/04,JAMAICA ATHLETIC AND LEARNING CENTER,1.0,1.0
6725,562349419.0,RR9229,JOSEPH MAFFEO FOUNDATION,,5197.0,THE JOSEPH MAFFEO FOUNDATION INC.,3/19/03,JOSEPH MAFFEO FOUNDATION,1.0,1.0
6727,61229839.0,RR9231,JUNIOR TENNIS CLINIC,BROOKLYN,5200.0,"THE JUNIOR TENNIS CLINIC, INC.",2/4/88,JUNIOR TENNIS CLINIC,1.0,1.0
6728,133572161.0,RR9232,JUSTICE RESOURCE CENTER,NEW YORK,5201.0,"THE JUSTICE RESOURCE CENTER, INC.",5/18/90,JUSTICE RESOURCE CENTER,1.0,1.0
6729,202352155.0,RR9233,KS JAMM DANCE TROUPE,,2734.0,"K.S. J.A.M.M. DANCE TROUPE, INC.",2/14/05,KS JAMM DANCE TROUPE,0.9090909090000001,1.0
6730,113621398.0,RR9234,KENTLER INTERNATIONAL DRAWING SPACE,,2678.0,"KENTLER INTERNATIONAL DRAWING SPACE, INC.",7/10/01,KENTLER INTERNATIONAL DRAWING SPACE,1.0,1.0
6731,364579309.0,RR9235,KEREN ZICHRON YISROEL MEIER,,2682.0,"KEREN ZICHRON YISROEL MEIER, INC.",9/30/05,KEREN ZICHRON YISROEL MEIER,1.0,1.0
6733,20632439.0,RR9237,KIDS UNIQUE,,2698.0,"KIDS UNIQUE, INC.",8/16/02,KIDS UNIQUE,1.0,1.0
6735,133266668.0,RR9239,KINGSBRIDGE HEIGHTS NEIGHBORHOOD IMPROVEMENT ASSOCIATION,BRONX,5207.0,"THE KINGSBRIDGE HEIGHTS NEIGHBORHOOD IMPROVEMENT ASSOCIATION, INC.",6/30/80,KINGSBRIDGE HEIGHTS NEIGHBORHOOD IMPROVEMENT ASSOCIATION,1.0,1.0
6737,,RR9241,KITTAY HOUSE JEWISH HOME LIFECARE,,2715.0,"KITTAY HOUSE, JEWISH HOME LIFECARE, INC.",5/18/66,KITTAY HOUSE JEWISH HOME LIFECARE,1.0,1.0
6707,412110548.0,RR9211,INFINITY EARLY LEARNING CENTER,,2476.0,"INFINITY EARLY LEARNING CENTER, INC.",12/23/03,INFINITY EARLY LEARNING CENTER,1.0,1.0
6818,800209989.0,RR9343,PALANTE HARLEM,,3617.0,"PALANTE HARLEM, INC.",2/4/08,PALANTE HARLEM,1.0,1.0
6819,133101081.0,RR9344,PANCYPRIAN ASSOCIATION,ASTORIA,3621.0,"PANCYPRIAN ASSOCIATION, INC.",4/29/80,PANCYPRIAN ASSOCIATION,1.0,1.0
6820,133425071.0,RR9346,PART OF SOLUTION,BRONX,3667.0,PART OF THE SOLUTION,10/9/86,PART OF SOLUTION,1.0,1.0
6875,680546091.0,RR9406,SPARE,,4406.0,S.P.A.R.E. INC.,3/20/03,SPARE,0.7142857140000001,1.0
6876,,RR9407,SPECTRUM,,4413.0,SPECTRUM WORKS INC.,10/28/11,SPECTRUM,0.727272727,1.0
6878,800103495.0,RR9409,ST ALBANSJAMAICA LITTLE LEAGUE,,4436.0,"ST. ALBANS LITTLE LEAGUE, INC.",7/17/78,ST ALBANSJAMAICA LITTLE LEAGUE,0.867924528,1.0
6880,133437020.0,RR9413,ST BENEDICT MOOR,,1064.0,CHURCH OF ST. BENEDICT THE MOOR,11/19/1883,ST BENEDICT MOOR,0.761904762,1.0
6890,,RR9427,ST THOMAS AQUINAS,,1075.0,CHURCH OF ST. THOMAS AQUINAS,02/08/1890,ST THOMAS AQUINAS,0.772727273,1.0
6892,133936101.0,RR9429,STATEN ISLAND LIBERIAN COMMUNITY ASSOCIATION,,4475.0,"STATEN ISLAND LIBERIAN COMMUNITY ASSOCIATION, INC.",3/22/99,STATEN ISLAND LIBERIAN COMMUNITY ASSOCIATION,1.0,1.0
6894,,RR9431,STATION AVENUE HOMEOWNERS ASSO,,4501.0,"STATION AVENUE HOMEOWNERS ASSOCIATION, INC.",5/22/97,STATION AVENUE HOMEOWNERS ASSO,0.895522388,1.0
6895,510445239.0,RR9432,STEPPING STONE MINISTRIES,,4521.0,"STEPPING STONES MINISTRIES, INC.",1/9/03,STEPPING STONE MINISTRIES,0.980392157,1.0
6896,134061809.0,RR9433,STREETSQUASH,,4580.0,"STREETSQUASH, INC.",12/29/99,STREETSQUASH,1.0,1.0
6899,300253124.0,RR9437,SUTPHIN BOULEVARD DISTRICT MANAGEMENT ASSOCIATION,,4636.0,"SUTPHIN BOULEVARD DISTRICT MANAGEMENT ASSOCIATION, INC.",5/17/04,SUTPHIN BOULEVARD DISTRICT MANAGEMENT ASSOCIATION,1.0,1.0
6901,134153172.0,RR9440,TEN OCLOCK CLASSICS,,4680.0,"TEN O'CLOCK CLASSICS, INC.",11/3/00,TEN OCLOCK CLASSICS,0.974358974,1.0
6902,263670043.0,RR9441,THELMA SMITH FOUNDATION,,5248.0,"THELMA SMITH FOUNDATION, INC.",10/3/08,THELMA SMITH FOUNDATION,1.0,1.0
6903,,RR9442,THROGS NECK MERCHANTS ASSOCIATION,,5654.0,"THROGGS NECK MERCHANT ASSOCIATION, INC.",5/7/07,THROGS NECK MERCHANTS ASSOCIATION,0.96969697,1.0
6905,261309212.0,RR9445,TORN TOGETHER TRADE INSTITUTE,,5683.0,TORN TOGETHER TRADE INSTITUTE,10/25/07,TORN TOGETHER TRADE INSTITUTE,1.0,1.0
6874,263497932.0,RR9405,SOUTHERN BOULEVARD DISTRICT MANAGEMENT ASSOCIATION,,4384.0,"SOUTHERN BOULEVARD DISTRICT MANAGEMENT ASSOCIATION, INC.",10/7/08,SOUTHERN BOULEVARD DISTRICT MANAGEMENT ASSOCIATION,1.0,1.0
6908,113589624.0,RR9448,TRILOK FUSION ARTS TFA,,5720.0,TRILOK FUSION ARTS INC,1/22/01,TRILOK FUSION ARTS TFA,0.9,1.0
6911,201311755.0,RR9451,TURKISH AMERICAN MULTICULTURAL EDUCATIONAL FOUNDATION,,5745.0,"TURKISH AMERICAN MULTICULTURAL EDUCATIONAL FOUNDATION, INC.",6/28/04,TURKISH AMERICAN MULTICULTURAL EDUCATIONAL FOUNDATION,1.0,1.0
6912,,RR9452,TURNER HOMEOWNERS ASSOCIATION,,5748.0,"TURNER HOMEOWNERS ASSOCIATION, INC.",3/19/09,TURNER HOMEOWNERS ASSOCIATION,1.0,1.0
6915,133870800.0,RR9455,UNION AMERMETHEPISCHURCH,STATEN ISLAND,5774.0,UNION CHURCH,01/12/1880,UNION AMERMETHEPISCHURCH,0.666666667,1.0
6916,208932400.0,RR9456,UNION STREET NEIGHBORHOOD ASSOCIATION,,5780.0,"UNION STREET NEIGHBORHOOD ASSOCIATION, INC.",6/8/07,UNION STREET NEIGHBORHOOD ASSOCIATION,1.0,1.0
6919,112708452.0,RR9459,UNITED RELIEF ASSOCIATION,,5825.0,"UNITED RELIEF ASSOCIATION, INC.",10/18/89,UNITED RELIEF ASSOCIATION,1.0,1.0
6920,135612621.0,RR9460,UNITED SPINAL ASSOCIATION,JACKSON HEIGHTS,5830.0,"UNITED SPINAL ASSOCIATION, INC.",4/25/47,UNITED SPINAL ASSOCIATION,1.0,1.0
6921,113528856.0,RR9461,UNIVERSAL SAMARITAN DEVELOPMENT,,5853.0,UNIVERSAL SAMARITAN DEVELOPMENT CORPORATION,12/28/99,UNIVERSAL SAMARITAN DEVELOPMENT,1.0,1.0
6922,,RR9462,UPWARDLY GLOBAL,,5869.0,UPWARDLY GLOBAL,4/3/13,UPWARDLY GLOBAL,1.0,1.0
6923,110332039.0,RR9463,URBAN ASSEMBLY,NEW YORK,5598.0,"THE URBAN ASSEMBLY, INC.",9/28/90,URBAN ASSEMBLY,1.0,1.0
6924,133997718.0,RR9464,URBAN DOVE,NEW YORK CITY,5600.0,"THE URBAN DOVE, INC.",4/10/98,URBAN DOVE,1.0,1.0
6925,141997299.0,RR9465,URBAN NEIGHBORHOOD SERVICES,,5879.0,"URBAN NEIGHBORHOOD SERVICES, INC.",12/31/04,URBAN NEIGHBORHOOD SERVICES,1.0,1.0
6928,133706931.0,RR9468,VERRAZANO BABE RUTH LEAGUE,STATEN ISLAND,5910.0,"VERRAZANO BABE RUTH LEAGUE, INC.",5/5/94,VERRAZANO BABE RUTH LEAGUE,1.0,1.0
6929,134006903.0,RR9469,VETERANS OF BATTLE OF BULGE,,2001.0,"FRIENDS OF THE BATTLE OF THE BULGE PLAZA, INC.",10/30/09,VETERANS OF BATTLE OF BULGE,0.745762712,1.0
6930,510404790.0,RR9470,VILCEK FOUNDATION,,5606.0,"THE VILCEK FOUNDATION, INC.",4/4/01,VILCEK FOUNDATION,1.0,1.0
6910,261203603.0,RR9450,TRUCKED OUT,,5735.0,TRUCKED OUT INC.,3/21/07,TRUCKED OUT,1.0,1.0
6673,202295767.0,RR9176,GRASSROOTS INITIATIVE,,2125.0,"GRASSROOTS INITIATIVE, INC.",2/28/05,GRASSROOTS INITIATIVE,1.0,1.0
6872,133698897.0,RR9403,SOHO PARTNERSHIP,NEW YORK,5533.0,"THE SOHO PARTNERSHIP, INC.",11/4/92,SOHO PARTNERSHIP,1.0,1.0
6869,113475407.0,RR9399,SEQUOIA COMMUNITY INITIATIVES,,4254.0,"SEQUOIA COMMUNITY INITIATIVES, INC.",5/14/98,SEQUOIA COMMUNITY INITIATIVES,1.0,1.0
6821,133413627.0,RR9347,PARTNERSHIP FOR A DRUG FREE,NEW YORK,3663.0,"PARTNERSHIP FOR A DRUG-FREE AMERICA, INC.",2/19/87,PARTNERSHIP FOR A DRUG FREE,0.870967742,1.0
6823,850487649.0,RR9349,PEACE ON STREET,,3681.0,PEACE ON THE STREET INC.,2/10/03,PEACE ON STREET,1.0,1.0
6824,113450033.0,RR9350,PEOPLE OF FAITH NETWORK,,3698.0,"PEOPLE OF FAITH NETWORK, INC.",6/17/98,PEOPLE OF FAITH NETWORK,1.0,1.0
6825,113135303.0,RR9351,PEOPLE UNITED FOR LOCAL LEADERSHIP,FAR ROCKAWAY,3701.0,"PEOPLE UNITED FOR LOCAL LEADERSHIP, INC. (P.U.L.L.)",4/17/84,PEOPLE UNITED FOR LOCAL LEADERSHIP,0.894736842,1.0
6826,320017919.0,RR9352,PICTURE HOMELESS,,3725.0,"PICTURE THE HOMELESS, INC.",10/29/02,PICTURE HOMELESS,1.0,1.0
6827,133943192.0,RR9353,PIER PARK AND PLAYGROUND ASSOCIATION,NEW YORK,5431.0,"THE PIER PARK AND PLAYGROUND ASSOCIATION, INC.",4/29/97,PIER PARK AND PLAYGROUND ASSOCIATION,1.0,1.0
6829,134128172.0,RR9355,POPPA,,3755.0,"POPPA, INC.",5/18/00,POPPA,1.0,1.0
6831,200176184.0,RR9357,PORTSIDE NY,,3758.0,"PORTSIDE, INC.",12/12/01,PORTSIDE NY,0.842105263,1.0
6832,562519776.0,RR9358,POSITIVE INFLUENCE,,3761.0,"POSITIVE INFLUENCE, INC.",8/17/05,POSITIVE INFLUENCE,1.0,1.0
6834,113214898.0,RR9360,PRAGATI,RIDGEWOOD,3768.0,"PRAGATI, INC.",5/24/94,PRAGATI,1.0,1.0
6835,,RR9361,PRESENTATION CIRCLE HOMEOWNERS ASSOCIATION,,3780.0,"PRESENTATION CIRCLE HOMEOWNERS ASSOCIATION, INC.",10/5/10,PRESENTATION CIRCLE HOMEOWNERS ASSOCIATION,1.0,1.0
6837,,RR9363,PRINCE HALL SECOND DIST ASSOCIATION,,3791.0,"PRINCE HALL SECOND DISTRICT ASSOCIATION, INC.",6/20/66,PRINCE HALL SECOND DIST ASSOCIATION,0.9459459459999999,1.0
6838,133490214.0,RR9364,PROJECT CITY KIDS,NEW YORK,3811.0,"PROJECT CITY KIDS, INC.",3/9/88,PROJECT CITY KIDS,1.0,1.0
6839,562649589.0,RR9365,PROMISED LAND COMMUNITY DEVELOPMENT,,3828.0,PROMISED LAND COMMUNITY DEVELOPMENT CORPORATION,7/21/00,PROMISED LAND COMMUNITY DEVELOPMENT,1.0,1.0
6871,208995315.0,RR9402,SINY,,4313.0,"SINY, INC.",12/11/06,SINY,1.0,1.0
6840,205332584.0,RR9366,PURELEMENTS AN EVOLUTION IN DANCE,,3870.0,"PURELEMENTS: AN EVOLUTION IN DANCE, INC.",5/9/07,PURELEMENTS AN EVOLUTION IN DANCE,1.0,1.0
6847,200936377.0,RR9373,REEL STORIES TEEN FILMMAKING,,3973.0,"REEL STORIES TEEN FILMMAKING, INC.",3/23/04,REEL STORIES TEEN FILMMAKING,1.0,1.0
6848,134075810.0,RR9376,REPLICATIONS,,3995.0,"REPLICATIONS, INC.",6/3/99,REPLICATIONS,1.0,1.0
6849,113411856.0,RR9377,RESOURCE TRAINING CENTER,BROOKLYN,5467.0,THE RESOURCE TRAINING CENTER INC.,1/6/98,RESOURCE TRAINING CENTER,1.0,1.0
6850,753260289.0,RR9378,REVERSING PROJECTIONS,,4011.0,REVERSING THE PROJECTIONS INC.,11/6/07,REVERSING PROJECTIONS,1.0,1.0
6853,392052123.0,RR9381,RIVERSIDE THEATER,,5482.0,"THE RIVERSIDE THEATRE, INC.",8/1/05,RIVERSIDE THEATER,0.9411764709999999,1.0
6854,,RR9382,ROCKWELL COMMONS CONDOMINIUM ASSOCIATION,,4093.0,"ROCKWELL COMMONS CONDOMINIUM ASSOCIATION, INC.",5/6/10,ROCKWELL COMMONS CONDOMINIUM ASSOCIATION,1.0,1.0
6856,352323897.0,RR9384,ROOFTOP FILMS,,4117.0,"ROOFTOP FILMS, INC.",5/21/01,ROOFTOP FILMS,1.0,1.0
6858,,RR9386,ROSWELL AVENUE HOMEOWNERS ASSOCIATION,,4137.0,"ROSWELL AVENUE HOMEOWNERS ASSOCIATION, INC.",9/24/10,ROSWELL AVENUE HOMEOWNERS ASSOCIATION,1.0,1.0
6859,113283859.0,RR9388,SAMARITANS OUTREACH MINISTRIES,,5497.0,"THE SAMARITANS OUTREACH MINISTRIES, INC.",12/1/97,SAMARITANS OUTREACH MINISTRIES,1.0,1.0
6860,201209795.0,RR9390,SAUTI YETU CENTER FOR AFRICAN WOMEN,,4199.0,"SAUTI YETU CENTER FOR AFRICAN WOMEN, INC.",7/16/04,SAUTI YETU CENTER FOR AFRICAN WOMEN,1.0,1.0
6863,651217975.0,RR9393,SCHOOL SISTERS OF NOTRE DAME EDUCATIONAL CENTER,,4219.0,"SCHOOL SISTERS OF NOTRE DAME EDUCATIONAL CENTER, INC.",2/18/04,SCHOOL SISTERS OF NOTRE DAME EDUCATIONAL CENTER,1.0,1.0
6865,,RR9395,SECOND HENRY STREET HDFC,,5508.0,THE SECOND HENRY STREET HOUSING DEVELOPMENT FUND CORPORATION,10/31/01,SECOND HENRY STREET HDFC,0.6764705879999999,1.0
6867,113264423.0,RR9397,SELECTIVELY EVOLVING ENVIRONMENTS,MINEOLA,4238.0,"SELECTIVELY EVOLVING ENVIRONMENTS (S.E.E.), INC.",6/13/94,SELECTIVELY EVOLVING ENVIRONMENTS,0.916666667,1.0
6868,135629116.0,RR9398,SELF RELIANCE ASSOCIATION OF AMERICAN UKRAINIANS,NEW YORK,4241.0,""" SELFRELIANCE"" ASSOCIATION OF AMERICAN UKRAINIANS, INC.",10/3/47,SELF RELIANCE ASSOCIATION OF AMERICAN UKRAINIANS,0.989473684,1.0
6844,,RR9370,RC CHURCH OF ST TERESA,,1074.0,CHURCH OF ST. TERESA,04/28/1865,RC CHURCH OF ST TERESA,0.926829268,1.0
6931,113629005.0,RR9473,VULCAN HALL FOUNDATION,,5951.0,VULCAN HALL FOUNDATION INC.,5/21/97,VULCAN HALL FOUNDATION,1.0,1.0
6670,421616881.0,RR9173,GLSEN,,2100.0,"GLSEN, INC.",11/28/07,GLSEN,1.0,1.0
6668,131954024.0,RR9171,GIRLS VACATION FUND DBA GIRLS QUEST,NEW YORK,2084.0,"GIRL'S VACATION FUND, INC.",6/18/37,GIRLS VACATION FUND DBA GIRLS QUEST,0.690909091,1.0
6502,135505367.0,RR8995,ANIMAL MEDICAL CENTER,NEW YORK,4740.0,THE ANIMAL MEDICAL CENTER,6/3/10,ANIMAL MEDICAL CENTER,1.0,1.0
6503,,RR8996,ANSONIA MUSIC OUTREACH,,4744.0,"THE ANSONIA MUSIC OUTREACH ORGANIZATION, INC.",5/5/92,ANSONIA MUSIC OUTREACH,0.771929825,1.0
6504,116038130.0,RR8997,APPRAISAL INSTITUTE,BROOKLYN,298.0,"APPRAISAL INSTITUTE, INC.",6/5/84,APPRAISAL INSTITUTE,1.0,1.0
6505,571069546.0,RR8998,AQUILA THEATER,,301.0,AQUILA THEATRE COMPANY,9/16/99,AQUILA THEATER,0.9285714290000001,1.0
6506,331087256.0,RR8999,ARC ON 4TH STREET,,311.0,"ARC ON 4TH STREET, INC.",3/9/04,ARC ON 4 TH STREET,1.0,1.0
6508,320028598.0,RR9001,ARIVA,,319.0,"ARIVA, INC.",10/18/02,ARIVA,1.0,1.0
6509,412267109.0,RR9002,ARTINMOTION AIM,,328.0,"ART-IN-MOTION (AIM), INC.",9/28/07,ARTINMOTION AIM,0.9375,1.0
